Run Fitness1 Solution1 Fitness2 Solution2
1 81545.0 000000003 81545.0 000000003
1 81545.0 000000003 81545.0 000000003
1 81545.0 000000003 81545.0 000000003
1 81545.0 000000003 81545.0 000000003
1 81545.0 000000003 81545.0 000000003
1 81545.0 000000003 81545.0 000000003
1 81545.0 000000003 81545.0 000000003
1 81545.0 000000003 81545.0 000000003
1 81545.0 000000003 81545.0 000000003
1 81545.0 000000003 75177.6 000000000
1 75177.6 000000000 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 61264.0 004000003
1 61264.0 004000003 31352.4 003000003
1 31352.4 003000003 31352.4 003000003
1 31352.4 003000003 31352.4 003000003
1 31352.4 003000003 31352.4 003000003
1 31352.4 003000003 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 30914.0 003000001
1 30914.0 003000001 29178.800000000003 003000002
1 29178.800000000003 003000002 29178.800000000003 003000002
1 29178.800000000003 003000002 29178.800000000003 003000002
1 29178.800000000003 003000002 29178.800000000003 003000002
1 29178.800000000003 003000002 29178.800000000003 003000002
1 29178.800000000003 003000002 38178.0 002000003
1 38178.0 002000003 38178.0 002000003
1 38178.0 002000003 38178.0 002000003
1 38178.0 002000003 38178.0 002000003
1 38178.0 002000003 38178.0 002000003
1 38178.0 002000003 38178.0 002000003
1 38178.0 002000003 38178.0 002000003
1 38178.0 002000003 38178.0 002000003
1 38178.0 002000003 38178.0 002000003
