Run Fitness1 Solution1 Fitness2 Solution2
1 204.476 010001001007012001 11106.2 011002002007007001
1 11106.2 011002002007007001 9193.28 011002002000007001
1 9193.28 011002002000007001 204.476 010001001007012001
1 204.476 010001001007012001 696578469.315 011002002007006004
1 696578469.315 011002002007006004 696578469.315 011002002007006004
1 696578469.315 011002002007006004 204.476 010001001007012001
1 204.476 010001001007012001 67.7161 000002002002002001
1 67.7161 000002002002002001 67.7161 000002002002002001
1 67.7161 000002002002002001 67.7161 000002002002002001
1 67.7161 000002002002002001 109.59 000000002003007005
1 109.59 000000002003007005 35.3768 000000002006007005
1 35.3768 000000002006007005 67.7161 000002002002002001
1 67.7161 000002002002002001 4821.89 000002002006001001
1 4821.89 000002002006001001 984.771 000001002006001001
1 984.771 000001002006001001 67.7161 000002002002002001
1 67.7161 000002002002002001 6989.05 008000002006007001
1 6989.05 008000002006007001 22.6539 008000001006007001
1 22.6539 008000001006007001 22.6539 008000001006007001
1 22.6539 008000001006007001 5224.77 000003000002007006
1 5224.77 000003000002007006 4711.54 000003000002007007
1 4711.54 000003000002007007 22.6539 008000001006007001
1 22.6539 008000001006007001 342215.0 000000001003007005
1 342215.0 000000001003007005 184.737 000000001008007005
1 184.737 000000001008007005 22.6539 008000001006007001
1 22.6539 008000001006007001 215.879 000000002008006003
1 215.879 000000002008006003 125.714 000001002008006003
1 125.714 000001002008006003 22.6539 008000001006007001
1 22.6539 008000001006007001 248.807 000000002008007005
1 248.807 000000002008007005 133.541 000000002004007005
1 133.541 000000002004007005 22.6539 008000001006007001
1 22.6539 008000001006007001 4578.1985 010000001008007005
1 4578.1985 010000001008007005 50.567 010000000008007005
1 50.567 010000000008007005 22.6539 008000001006007001
1 22.6539 008000001006007001 35.3768 000000002006007005
1 35.3768 000000002006007005 15.6883 000002002006007005
1 15.6883 000002002006007005 15.6883 000002002006007005
1 15.6883 000002002006007005 2326.375 000002002002007005
1 2326.375 000002002002007005 2326.375 000002002002007005
1 2326.375 000002002002007005 15.6883 000002002006007005
1 15.6883 000002002006007005 331371.0 000000002002007001
1 331371.0 000000002002007001 2265.81205 000000002012007001
1 2265.81205 000000002012007001 15.6883 000002002006007005
1 15.6883 000002002006007005 11117200000.0 010002002006002005
1 11117200000.0 010002002006002005 1793930000.0 011002002006002005
1 1793930000.0 011002002006002005 15.6883 000002002006007005
1 15.6883 000002002006007005 237818.0 000001002008007001
1 237818.0 000001002008007001 229195.0 000001002008007006
1 229195.0 000001002008007006 15.6883 000002002006007005
1 15.6883 000002002006007005 35.3768 000000002006007005
1 35.3768 000000002006007005 186.689 010000002006007005
1 186.689 010000002006007005 15.6883 000002002006007005
1 15.6883 000002002006007005 10958.8 010000002006002001
1 10958.8 010000002006002001 8068.73 010000002006000001
1 8068.73 010000002006000001 15.6883 000002002006007005
1 15.6883 000002002006007005 33118212.203 010000002008007005
1 33118212.203 010000002008007005 15.6883 000002002006007005
1 15.6883 000002002006007005 567.177 000000002008007001
1 567.177 000000002008007001 1470.76 000000000008007001
1 1470.76 000000000008007001 15.6883 000002002006007005
1 15.6883 000002002006007005 8.51302 000002002012007005
1 8.51302 000002002012007005 19.5252 000002002012011005
1 19.5252 000002002012011005 15.6883 000002002006007005
1 15.6883 000002002006007005 217.007 000000002008011005
1 217.007 000000002008011005 105.323 000000002008010005
1 105.323 000000002008010005 15.6883 000002002006007005
1 15.6883 000002002006007005 567.177 000000002008007001
1 567.177 000000002008007001 15.6883 000002002006007005
1 15.6883 000002002006007005 23855.675 008000002006007005
1 23855.675 008000002006007005 96.6833 015000002006007005
1 96.6833 015000002006007005 15.6883 000002002006007005
1 15.6883 000002002006007005 184.70675 000000002006007001
1 184.70675 000000002006007001 184.70675 000000002006007001
1 184.70675 000000002006007001 15.6883 000002002006007005
1 15.6883 000002002006007005 411.235 000000002008011001
1 411.235 000000002008011001 411.235 000000002008011001
1 411.235 000000002008011001 15.6883 000002002006007005
1 15.6883 000002002006007005 411.235 000000002008011001
1 411.235 000000002008011001 261.137 000000002008006001
1 261.137 000000002008006001 15.6883 000002002006007005
1 15.6883 000002002006007005 186.689 010000002006007005
1 186.689 010000002006007005 1860.44665 010000000006007005
1 1860.44665 010000000006007005 15.6883 000002002006007005
1 15.6883 000002002006007005 111.213 000002002008007005
1 111.213 000002002008007005 111.213 000002002008007005
1 111.213 000002002008007005 15.6883 000002002006007005
1 15.6883 000002002006007005 33118212.203 010000002008007005
1 33118212.203 010000002008007005 4578.1985 010000001008007005
1 4578.1985 010000001008007005 15.6883 000002002006007005
1 15.6883 000002002006007005 2472.25 010002002008007001
1 2472.25 010002002008007001 2462.17 011002002008007001
1 2462.17 011002002008007001 15.6883 000002002006007005
1 15.6883 000002002006007005 191050624.0 008000002008011001
1 191050624.0 008000002008011001 191050624.0 008000002008011001
1 191050624.0 008000002008011001 15.6883 000002002006007005
1 15.6883 000002002006007005 248.807 000000002008007005
1 248.807 000000002008007005 181.803 000000002008007004
1 181.803 000000002008007004 15.6883 000002002006007005
1 15.6883 000002002006007005 1860.44665 010000000006007005
1 1860.44665 010000000006007005 20.479 010000000006007003
1 20.479 010000000006007003 15.6883 000002002006007005
1 15.6883 000002002006007005 66.7268 000000002002007005
1 66.7268 000000002002007005 50.1683 000000000002007005
1 50.1683 000000000002007005 15.6883 000002002006007005
1 15.6883 000002002006007005 270.987 000002002006011001
1 270.987 000002002006011001 270.987 000002002006011001
1 270.987 000002002006011001 15.6883 000002002006007005
1 15.6883 000002002006007005 2429.74 010002002006007001
1 2429.74 010002002006007001 80.5017 010002002006007008
1 80.5017 010002002006007008 15.6883 000002002006007005
1 15.6883 000002002006007005 278.579 000002002012007003
1 278.579 000002002012007003 18.3792 000001002012007003
1 18.3792 000001002012007003 15.6883 000002002006007005
1 15.6883 000002002006007005 6994.41 010000002002007003
1 6994.41 010000002002007003 138.586 010000000002007003
1 138.586 010000000002007003 15.6883 000002002006007005
1 15.6883 000002002006007005 23855.675 008000002006007005
1 23855.675 008000002006007005 4550.9 008000002006002005
1 4550.9 008000002006002005 15.6883 000002002006007005
1 15.6883 000002002006007005 44582300.0 008002001006011003
1 44582300.0 008002001006011003 1844.5 002002001006011003
1 1844.5 002002001006011003 15.6883 000002002006007005
1 15.6883 000002002006007005 1088.3182666666667 000000000012007005
1 1088.3182666666667 000000000012007005 80.1012 000000000009007005
1 80.1012 000000000009007005 15.6883 000002002006007005
1 15.6883 000002002006007005 135.983 000000002006011005
1 135.983 000000002006011005 12.7495 000000002006011001
1 12.7495 000000002006011001 15.6883 000002002006007005
1 15.6883 000002002006007005 140212.0 010002002002011001
1 140212.0 010002002002011001 6433.57 010002001002011001
1 6433.57 010002001002011001 15.6883 000002002006007005
1 15.6883 000002002006007005 15.6883 000002002006007005
1 15.6883 000002002006007005 228.8685 000001002006007005
1 228.8685 000001002006007005 15.6883 000002002006007005
