Run Fitness1 Solution1 Fitness2 Solution2
1 44880.0 003000003 44880.0 003000003
1 44880.0 003000003 44880.0 003000003
1 44880.0 003000003 44880.0 003000003
1 44880.0 003000003 5520.0 004000001
1 5520.0 004000001 5520.0 004000001
1 5520.0 004000001 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 13287.0 004000000
1 13287.0 004000000 16856.0 000000001
1 16856.0 000000001 16856.0 000000001
