Run Fitness1 Solution1 Fitness2 Solution2
1 5.11834 009000000002010002 2027004500.0 013005001006012002
1 2027004500.0 013005001006012002 2027004500.0 013005001006012002
1 2027004500.0 013005001006012002 5.11834 009000000002010002
1 5.11834 009000000002010002 5927690000.0 011004000004004000
1 5927690000.0 011004000004004000 15052900.0 011004000004004004
1 15052900.0 011004000004004004 5.11834 009000000002010002
1 5.11834 009000000002010002 14082800000.0 014005001000002001
1 14082800000.0 014005001000002001 20189.5 010005001000002001
1 20189.5 010005001000002001 5.11834 009000000002010002
1 5.11834 009000000002010002 15824.6 000004002000007004
1 15824.6 000004002000007004 9877.55 002004002000007004
1 9877.55 002004002000007004 5.11834 009000000002010002
1 5.11834 009000000002010002 15806.1 012001000009006002
1 15806.1 012001000009006002 69.8955 012001000010006002
1 69.8955 012001000010006002 5.11834 009000000002010002
1 5.11834 009000000002010002 240788.0 008001000011009002
1 240788.0 008001000011009002 27103.5 008001000005009002
1 27103.5 008001000005009002 5.11834 009000000002010002
1 5.11834 009000000002010002 4410190000.0 006000002009006000
1 4410190000.0 006000002009006000 34047.9 006000002009008000
1 34047.9 006000002009008000 5.11834 009000000002010002
1 5.11834 009000000002010002 43501.1 006002001011000000
1 43501.1 006002001011000000 25901.2 006002001008000000
1 25901.2 006002001008000000 5.11834 009000000002010002
1 5.11834 009000000002010002 412976.0 012000000008006003
1 412976.0 012000000008006003 381872.0 004000000008006003
1 381872.0 004000000008006003 5.11834 009000000002010002
1 5.11834 009000000002010002 1262890.0 007000000000007001
1 1262890.0 007000000000007001 1007810.0 007000000000006001
1 1007810.0 007000000000006001 5.11834 009000000002010002
1 5.11834 009000000002010002 2054970.45 006000002000008003
1 2054970.45 006000002000008003 2054970.45 006000002000008003
1 2054970.45 006000002000008003 5.11834 009000000002010002
1 5.11834 009000000002010002 24853.8 002000001004004004
1 24853.8 002000001004004004 12987.1 002000001005004004
1 12987.1 002000001005004004 5.11834 009000000002010002
1 5.11834 009000000002010002 1112070.0 001001002010010003
1 1112070.0 001001002010010003 828202.0 001001002010010004
1 828202.0 001001002010010004 5.11834 009000000002010002
1 5.11834 009000000002010002 8703340.0 009002001010010004
1 8703340.0 009002001010010004 21117.9 009002001010002004
1 21117.9 009002001010002004 5.11834 009000000002010002
1 5.11834 009000000002010002 56514.1 010006000009004000
1 56514.1 010006000009004000 4842.11 010004000009004000
1 4842.11 010004000009004000 5.11834 009000000002010002
1 5.11834 009000000002010002 1458810.0 000003002008005003
1 1458810.0 000003002008005003 853435.0 000003002008008003
1 853435.0 000003002008008003 5.11834 009000000002010002
1 5.11834 009000000002010002 4393480.0 006001001010002002
1 4393480.0 006001001010002002 20686.6 006001001012002002
1 20686.6 006001001012002002 5.11834 009000000002010002
1 5.11834 009000000002010002 3972870.0 010001000010007000
1 3972870.0 010001000010007000 2188770.0 010001000010012000
1 2188770.0 010001000010012000 5.11834 009000000002010002
1 5.11834 009000000002010002 54318.8 006002002002002001
1 54318.8 006002002002002001 52412.8 006000002002002001
1 52412.8 006000002002002001 5.11834 009000000002010002
1 5.11834 009000000002010002 507654.0 000000001000011004
1 507654.0 000000001000011004 59.9065 000000000000011004
1 59.9065 000000000000011004 5.11834 009000000002010002
1 5.11834 009000000002010002 10781.4 011004000007009002
1 10781.4 011004000007009002 5.11834 009000000002010002
1 5.11834 009000000002010002 4557560.0 011004000011011003
1 4557560.0 011004000011011003 11875.6 011004000011009003
1 11875.6 011004000011009003 5.11834 009000000002010002
1 5.11834 009000000002010002 255509.0 002000002009009000
1 255509.0 002000002009009000 225461.0 001000002009009000
1 225461.0 001000002009009000 5.11834 009000000002010002
1 5.11834 009000000002010002 6532433.8 002002001003002001
1 6532433.8 002002001003002001 6532433.8 002002001003002001
1 6532433.8 002002001003002001 5.11834 009000000002010002
1 5.11834 009000000002010002 690102.0 001000002009002003
1 690102.0 001000002009002003 12752.7 001000002009002007
1 12752.7 001000002009002007 5.11834 009000000002010002
1 5.11834 009000000002010002 28235.1 012000001002002000
1 28235.1 012000001002002000 15577.7 012000001009002000
1 15577.7 012000001009002000 5.11834 009000000002010002
1 5.11834 009000000002010002 7375150000.0 010000001000010000
1 7375150000.0 010000001000010000 41.2424 010000000000010000
1 41.2424 010000000000010000 5.11834 009000000002010002
1 5.11834 009000000002010002 54721.8 009001000000002004
1 54721.8 009001000000002004 6173.66 009000000000002004
1 6173.66 009000000000002004 5.11834 009000000002010002
1 5.11834 009000000002010002 46354.3 011001000003004000
1 46354.3 011001000003004000 2891.26 011001000003004008
1 2891.26 011001000003004008 5.11834 009000000002010002
1 5.11834 009000000002010002 389007.0 000004001000011004
1 389007.0 000004001000011004 379274.0 000002001000011004
1 379274.0 000002001000011004 5.11834 009000000002010002
1 5.11834 009000000002010002 14591.9 002005000012006002
1 14591.9 002005000012006002 87.3328 002005000012006006
1 87.3328 002005000012006006 5.11834 009000000002010002
1 5.11834 009000000002010002 3743660.0 010000001009004004
1 3743660.0 010000001009004004 26867.7 015000001009004004
1 26867.7 015000001009004004 5.11834 009000000002010002
1 5.11834 009000000002010002 8097180000.0 011000001000006001
1 8097180000.0 011000001000006001 241570000.0 011000001000005001
1 241570000.0 011000001000005001 5.11834 009000000002010002
1 5.11834 009000000002010002 967554.5 002005000005010001
1 967554.5 002005000005010001 967554.5 002005000005010001
1 967554.5 002005000005010001 5.11834 009000000002010002
1 5.11834 009000000002010002 30383.1 010000002009002000
1 30383.1 010000002009002000 24651.7 008000002009002000
1 24651.7 008000002009002000 5.11834 009000000002010002
1 5.11834 009000000002010002 6995.03 012001000010002003
1 6995.03 012001000010002003 2596.24 007001000010002003
1 2596.24 007001000010002003 5.11834 009000000002010002
1 5.11834 009000000002010002 26831979.94 011001001004002002
1 26831979.94 011001001004002002 26831979.94 011001001004002002
1 26831979.94 011001001004002002 5.11834 009000000002010002
1 5.11834 009000000002010002 167266.0 010000000010006002
1 167266.0 010000000010006002 8334.83 016000000010006002
1 8334.83 016000000010006002 5.11834 009000000002010002
1 5.11834 009000000002010002 6691330.0 005001001004009002
1 6691330.0 005001001004009002 14030.6 005001001001009002
1 14030.6 005001001001009002 5.11834 009000000002010002
1 5.11834 009000000002010002 6812990.0 011004001010004004
1 6812990.0 011004001010004004 15509.0 011006001010004004
1 15509.0 011006001010004004 5.11834 009000000002010002
1 5.11834 009000000002010002 54378.3 005000000005002002
1 54378.3 005000000005002002 5.11834 009000000002010002
1 5.11834 009000000002010002 3877457.05 012002000010006008
1 3877457.05 012002000010006008 3877457.05 012002000010006008
1 3877457.05 012002000010006008 5.11834 009000000002010002
1 5.11834 009000000002010002 638411.0 006000000000006000
1 638411.0 006000000000006000 2920.53 014000000000006000
1 2920.53 014000000000006000 5.11834 009000000002010002
1 5.11834 009000000002010002 36621.9 006004001009000000
1 36621.9 006004001009000000 11637.8 003004001009000000
1 11637.8 003004001009000000 5.11834 009000000002010002
1 5.11834 009000000002010002 39176.6 005000001003004004
1 39176.6 005000001003004004 7903.58 000000001003004004
1 7903.58 000000001003004004 5.11834 009000000002010002
1 5.11834 009000000002010002 17411.9 002001001000009002
1 17411.9 002001001000009002 2210.15 002001001010009002
1 2210.15 002001001010009002 5.11834 009000000002010002
1 5.11834 009000000002010002 794379.0 012000000003010008
1 794379.0 012000000003010008 692369.0 012000001003010008
1 692369.0 012000001003010008 5.11834 009000000002010002
1 5.11834 009000000002010002 5033600.0 010001002010002008
1 5033600.0 010001002010002008 2030170.0 010001000010002008
1 2030170.0 010001000010002008 5.11834 009000000002010002
1 5.11834 009000000002010002 1918930000.0 007006000012001004
1 1918930000.0 007006000012001004 296984000.0 007006000012001000
1 296984000.0 007006000012001000 5.11834 009000000002010002
1 5.11834 009000000002010002 3027380.0 002001002010001003
1 3027380.0 002001002010001003 1266300.0 002001002010010003
1 1266300.0 002001002010010003 5.11834 009000000002010002
1 5.11834 009000000002010002 56068700.0 002003000011006002
1 56068700.0 002003000011006002 47240700.0 002003000011006003
1 47240700.0 002003000011006003 5.11834 009000000002010002
1 5.11834 009000000002010002 1010190000.0 011005001009006004
1 1010190000.0 011005001009006004 8831610.0 007005001009006004
1 8831610.0 007005001009006004 5.11834 009000000002010002
1 5.11834 009000000002010002 71.8926 005002001009009002
1 71.8926 005002001009009002 32.7519 005002001010009002
1 32.7519 005002001010009002 5.11834 009000000002010002
1 5.11834 009000000002010002 1085438.0 012000000011002003
1 1085438.0 012000000011002003 1085438.0 012000000011002003
1 1085438.0 012000000011002003 5.11834 009000000002010002
1 5.11834 009000000002010002 6389.7 005001000003007004
1 6389.7 005001000003007004 105.472 005001000007007004
1 105.472 005001000007007004 5.11834 009000000002010002
1 5.11834 009000000002010002 2674420000.0 014004000006002002
1 2674420000.0 014004000006002002 18639400.0 005004000006002002
1 18639400.0 005004000006002002 5.11834 009000000002010002
1 5.11834 009000000002010002 3.39259 000001002010009004
1 3.39259 000001002010009004 3.39259 000001002010009004
1 3.39259 000001002010009004 3.39259 000001002010009004
1 3.39259 000001002010009004 6099.68 006005000003004002
1 6099.68 006005000003004002 1381.02 006005000003004006
1 1381.02 006005000003004006 3.39259 000001002010009004
1 3.39259 000001002010009004 10894.7 000001000003006002
1 10894.7 000001000003006002 1.92951 000001000003006004
1 1.92951 000001000003006004 3.39259 000001002010009004
1 3.39259 000001002010009004 4967.18 014001000003006002
1 4967.18 014001000003006002 3065.05 014001000011006002
1 3065.05 014001000011006002 3.39259 000001002010009004
1 3.39259 000001002010009004 6321400.0 014001000012006007
1 6321400.0 014001000012006007 136.214 014001000012006004
1 136.214 014001000012006004 3.39259 000001002010009004
1 3.39259 000001002010009004 4423020.0 012004001009009004
1 4423020.0 012004001009009004 37922.8 011004001009009004
1 37922.8 011004001009009004 3.39259 000001002010009004
1 3.39259 000001002010009004 61651100.0 012001001003007002
1 61651100.0 012001001003007002 27665900.0 010001001003007002
1 27665900.0 010001001003007002 3.39259 000001002010009004
1 3.39259 000001002010009004 2232380.0 002000001003006004
1 2232380.0 002000001003006004 102569.0 002000000003006004
1 102569.0 002000000003006004 3.39259 000001002010009004
1 3.39259 000001002010009004 78.6175 012000000003009002
1 78.6175 012000000003009002 3.39259 000001002010009004
1 3.39259 000001002010009004 35.4472 005000000003009002
1 35.4472 005000000003009002 8.99604 005000000004009002
1 8.99604 005000000004009002 3.39259 000001002010009004
1 3.39259 000001002010009004 16597600.0 005001000010004003
1 16597600.0 005001000010004003 3932.25 007001000010004003
1 3932.25 007001000010004003 3.39259 000001002010009004
1 3.39259 000001002010009004 1132560.0 002002001000009000
1 1132560.0 002002001000009000 3.39259 000001002010009004
1 3.39259 000001002010009004 6162030.0 005001000011006004
1 6162030.0 005001000011006004 122306.0 005001000011004004
1 122306.0 005001000011004004 3.39259 000001002010009004
1 3.39259 000001002010009004 1662010.0 016000000012004004
1 1662010.0 016000000012004004 1390610.0 015000000012004004
1 1390610.0 015000000012004004 3.39259 000001002010009004
1 3.39259 000001002010009004 9141.12 014001001010006000
1 9141.12 014001001010006000 48.5865 003001001010006000
1 48.5865 003001001010006000 3.39259 000001002010009004
1 3.39259 000001002010009004 5575.41 012000000000004002
