Run Fitness1 Solution1 Fitness2 Solution2
1 15.4095 028001000041006013 2157510000.0 073000001001027001
1 2157510000.0 073000001001027001 9747.34 073001001001027001
1 9747.34 073001001001027001 15.4095 028001000041006013
1 15.4095 028001000041006013 66317800000.0 073000002002029015
1 66317800000.0 073000002002029015 142.237 073003002002029015
1 142.237 073003002002029015 15.4095 028001000041006013
1 15.4095 028001000041006013 14454500.0 028004001019013013
1 14454500.0 028004001019013013 497.379 028004001019009013
1 497.379 028004001019009013 15.4095 028001000041006013
1 15.4095 028001000041006013 44759500000000.0 004001000015007003
1 44759500000000.0 004001000015007003 460012000.0 004001000015017003
1 460012000.0 004001000015017003 15.4095 028001000041006013
1 15.4095 028001000041006013 33739400000.0 073005002046050009
1 33739400000.0 073005002046050009 5483.09 073005002005050009
1 5483.09 073005002005050009 15.4095 028001000041006013
1 15.4095 028001000041006013 4889.73 074003001039012021
1 4889.73 074003001039012021 239.369 009003001039012021
1 239.369 009003001039012021 15.4095 028001000041006013
1 15.4095 028001000041006013 4283.92 055004002029037005
1 4283.92 055004002029037005 1585.9 055005002029037005
1 1585.9 055005002029037005 15.4095 028001000041006013
1 15.4095 028001000041006013 566409000.0 061000001045028008
1 566409000.0 061000001045028008 8639.33 061002001045028008
1 8639.33 061002001045028008 15.4095 028001000041006013
1 15.4095 028001000041006013 2038.0 023006001043034004
1 2038.0 023006001043034004 200.181 023006002043034004
1 200.181 023006002043034004 15.4095 028001000041006013
1 15.4095 028001000041006013 2044.64 013001000045045003
1 2044.64 013001000045045003 220.893 013001001045045003
1 220.893 013001001045045003 15.4095 028001000041006013
1 15.4095 028001000041006013 45.3116 068005000016010004
1 45.3116 068005000016010004 15.4095 028001000041006013
1 15.4095 028001000041006013 3392.59 014002000039001003
1 3392.59 014002000039001003 130.991 014002000039001009
1 130.991 014002000039001009 15.4095 028001000041006013
1 15.4095 028001000041006013 395.467 023000001045032009
1 395.467 023000001045032009 104.671 023000000045032009
1 104.671 023000000045032009 15.4095 028001000041006013
1 15.4095 028001000041006013 268883.0 013005000028012009
1 268883.0 013005000028012009 111888.0 013003000028012009
1 111888.0 013003000028012009 15.4095 028001000041006013
1 15.4095 028001000041006013 361562.0 061000001015047003
1 361562.0 061000001015047003 147.538 006000001015047003
1 147.538 006000001015047003 15.4095 028001000041006013
1 15.4095 028001000041006013 265783000.0 035005001042029004
1 265783000.0 035005001042029004 112783000.0 035005001049029004
1 112783000.0 035005001049029004 15.4095 028001000041006013
1 15.4095 028001000041006013 477.617 006003000032037005
1 477.617 006003000032037005 96.4296 006001000032037005
1 96.4296 006001000032037005 15.4095 028001000041006013
1 15.4095 028001000041006013 14381000000.0 023003000013006015
1 14381000000.0 023003000013006015 4902.52 023003000013006028
1 4902.52 023003000013006028 15.4095 028001000041006013
1 15.4095 028001000041006013 43.0634 061000000048045003
1 43.0634 061000000048045003 4.69733 061000000037045003
1 4.69733 061000000037045003 4.69733 061000000037045003
1 4.69733 061000000037045003 3295.69 014004000010045003
1 3295.69 014004000010045003 125.133 014004000010045004
1 125.133 014004000010045004 4.69733 061000000037045003
1 4.69733 061000000037045003 2514.44 006006000042032003
1 2514.44 006006000042032003 95.3915 006006000042015003
1 95.3915 006006000042015003 4.69733 061000000037045003
1 4.69733 061000000037045003 256306.0 023000000042017022
1 256306.0 023000000042017022 506.39 073000000042017022
1 506.39 073000000042017022 4.69733 061000000037045003
1 4.69733 061000000037045003 11.8783 055000000035005020
1 11.8783 055000000035005020 4.69733 061000000037045003
1 4.69733 061000000037045003 1687.55 058001000019045004
1 1687.55 058001000019045004 45.8207 074001000019045004
1 45.8207 074001000019045004 4.69733 061000000037045003
1 4.69733 061000000037045003 4336.91 029004001037027001
1 4336.91 029004001037027001 196.007 029004001037027010
1 196.007 029004001037027010 4.69733 061000000037045003
1 4.69733 061000000037045003 180140.0 044002000047035003
1 180140.0 044002000047035003 3612.36 044002000047026003
1 3612.36 044002000047026003 4.69733 061000000037045003
1 4.69733 061000000037045003 3872660000.0 100002001015026001
1 3872660000.0 100002001015026001 9031.02 064002001015026001
1 9031.02 064002001015026001 4.69733 061000000037045003
1 4.69733 061000000037045003 411199.0 055000001037001003
1 411199.0 055000001037001003 241.98 055000001037001039
1 241.98 055000001037001039 4.69733 061000000037045003
1 4.69733 061000000037045003 115.263 058000002039025039
1 115.263 058000002039025039 8.95328 035000002039025039
1 8.95328 035000002039025039 4.69733 061000000037045003
1 4.69733 061000000037045003 203.787 014000000037006004
1 203.787 014000000037006004 4.69733 061000000037045003
1 4.69733 061000000037045003 2205.33 023001001019025012
1 2205.33 023001001019025012 423.407 023001001019025029
1 423.407 023001001019025029 4.69733 061000000037045003
1 4.69733 061000000037045003 5386.29 035002000002037003
1 5386.29 035002000002037003 83.3746 035002000002039003
1 83.3746 035002000002039003 4.69733 061000000037045003
1 4.69733 061000000037045003 129434.64 061001000019009017
1 129434.64 061001000019009017 129434.64 061001000019009017
