Run Fitness1 Solution1 Fitness2 Solution2
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
1 42306.0 076003019 42306.0 076003019
