Run Fitness1 Solution1 Fitness2 Solution2
1 15.4095 011001000020003005 2157510000.0 029000001000013000
1 2157510000.0 029000001000013000 9747.34 029001001000013000
1 9747.34 029001001000013000 15.4095 011001000020003005
1 15.4095 011001000020003005 66317800000.0 029000002001014006
1 66317800000.0 029000002001014006 142.237 029003002001014006
1 142.237 029003002001014006 15.4095 011001000020003005
1 15.4095 011001000020003005 14454500.0 011004001009006005
1 14454500.0 011004001009006005 497.379 011004001009004005
1 497.379 011004001009004005 15.4095 011001000020003005
1 15.4095 011001000020003005 44759500000000.0 001001000007003001
1 44759500000000.0 001001000007003001 460012000.0 001001000007008001
1 460012000.0 001001000007008001 15.4095 011001000020003005
1 15.4095 011001000020003005 33739400000.0 029005002023025003
1 33739400000.0 029005002023025003 5483.09 029005002002025003
1 5483.09 029005002002025003 15.4095 011001000020003005
1 15.4095 011001000020003005 4889.73 029003001019006008
1 4889.73 029003001019006008 239.369 003003001019006008
1 239.369 003003001019006008 15.4095 011001000020003005
1 15.4095 011001000020003005 4283.92 022004002014018002
1 4283.92 022004002014018002 1585.9 022005002014018002
1 1585.9 022005002014018002 15.4095 011001000020003005
1 15.4095 011001000020003005 566409000.0 024000001022014003
1 566409000.0 024000001022014003 8639.33 024002001022014003
1 8639.33 024002001022014003 15.4095 011001000020003005
1 15.4095 011001000020003005 2038.0 009006001021017001
1 2038.0 009006001021017001 200.181 009006002021017001
1 200.181 009006002021017001 15.4095 011001000020003005
1 15.4095 011001000020003005 2044.64 005001000022022001
1 2044.64 005001000022022001 220.893 005001001022022001
1 220.893 005001001022022001 15.4095 011001000020003005
1 15.4095 011001000020003005 45.3116 027005000008005001
1 45.3116 027005000008005001 15.4095 011001000020003005
1 15.4095 011001000020003005 3392.59 005002000019000001
1 3392.59 005002000019000001 130.991 005002000019000003
1 130.991 005002000019000003 15.4095 011001000020003005
1 15.4095 011001000020003005 395.467 009000001022016003
1 395.467 009000001022016003 104.671 009000000022016003
1 104.671 009000000022016003 15.4095 011001000020003005
1 15.4095 011001000020003005 268883.0 005005000014006003
1 268883.0 005005000014006003 111888.0 005003000014006003
1 111888.0 005003000014006003 15.4095 011001000020003005
1 15.4095 011001000020003005 361562.0 024000001007023001
1 361562.0 024000001007023001 147.538 002000001007023001
1 147.538 002000001007023001 15.4095 011001000020003005
1 15.4095 011001000020003005 265783000.0 014005001021014001
1 265783000.0 014005001021014001 112783000.0 014005001024014001
1 112783000.0 014005001024014001 15.4095 011001000020003005
1 15.4095 011001000020003005 477.617 002003000016018002
1 477.617 002003000016018002 96.4296 002001000016018002
1 96.4296 002001000016018002 15.4095 011001000020003005
1 15.4095 011001000020003005 14381000000.0 009003000006003006
1 14381000000.0 009003000006003006 4902.52 009003000006003011
1 4902.52 009003000006003011 15.4095 011001000020003005
1 15.4095 011001000020003005 43.0634 024000000024022001
1 43.0634 024000000024022001 4.69733 024000000018022001
1 4.69733 024000000018022001 4.69733 024000000018022001
1 4.69733 024000000018022001 125.133 005004000005022001
1 125.133 005004000005022001 125.133 005004000005022001
1 125.133 005004000005022001 4.69733 024000000018022001
1 4.69733 024000000018022001 2514.44 002006000021016001
1 2514.44 002006000021016001 95.3915 002006000021007001
1 95.3915 002006000021007001 4.69733 024000000018022001
1 4.69733 024000000018022001 256306.0 009000000021008008
1 256306.0 009000000021008008 506.39 029000000021008008
1 506.39 029000000021008008 4.69733 024000000018022001
1 4.69733 024000000018022001 11.8783 022000000017002008
1 11.8783 022000000017002008 4.69733 024000000018022001
1 4.69733 024000000018022001 1687.55 023001000009022001
1 1687.55 023001000009022001 45.8207 029001000009022001
1 45.8207 029001000009022001 4.69733 024000000018022001
1 4.69733 024000000018022001 4336.91 011004001018013000
1 4336.91 011004001018013000 196.007 011004001018013004
1 196.007 011004001018013004 4.69733 024000000018022001
1 4.69733 024000000018022001 180140.0 017002000023017001
1 180140.0 017002000023017001 3612.36 017002000023013001
1 3612.36 017002000023013001 4.69733 024000000018022001
1 4.69733 024000000018022001 3872660000.0 040002001007013000
1 3872660000.0 040002001007013000 9031.02 025002001007013000
