Run Fitness1 Solution1 Fitness2 Solution2
1 226.526 001005001005010007 2033.38 012001001017007012
1 2033.38 012001001017007012 281.786 012004001017007012
1 281.786 012004001017007012 226.526 001005001005010007
1 226.526 001005001005010007 32273.1 020001000017017014
1 32273.1 020001000017017014 19887.0 020005000017017014
1 19887.0 020005000017017014 226.526 001005001005010007
1 226.526 001005001005010007 779.462 020000001017007012
1 779.462 020000001017007012 467.609 020000001017014012
1 467.609 020000001017014012 226.526 001005001005010007
1 226.526 001005001005010007 466.679 020000001002020012
1 466.679 020000001002020012 226.526 001005001005010007
1 226.526 001005001005010007 21144.0 020000001012020007
1 21144.0 020000001012020007 19565.7 020005001012020007
1 19565.7 020005001012020007 226.526 001005001005010007
1 226.526 001005001005010007 918945.0 031001001007017012
1 918945.0 031001001007017012 502.114 031001001005017012
1 502.114 031001001005017012 226.526 001005001005010007
1 226.526 001005001005010007 590.255 031000001005017012
1 590.255 031000001005017012 455.132 031004001005017012
1 455.132 031004001005017012 226.526 001005001005010007
1 226.526 001005001005010007 4237.17 020005001002017007
1 4237.17 020005001002017007 1012.22 020005001002001007
1 1012.22 020005001002001007 226.526 001005001005010007
1 226.526 001005001005010007 451.685 031004001005015012
1 451.685 031004001005015012 389.075 003004001005015012
1 389.075 003004001005015012 226.526 001005001005010007
1 226.526 001005001005010007 243.763 012000001005015012
1 243.763 012000001005015012 226.526 001005001005010007
1 226.526 001005001005010007 645.9535000000001 020000001017015012
1 645.9535000000001 020000001017015012 645.9535000000001 020000001017015012
1 645.9535000000001 020000001017015012 226.526 001005001005010007
1 226.526 001005001005010007 543.3065 012000001012015012
1 543.3065 012000001012015012 331.146 012000001003015012
1 331.146 012000001003015012 226.526 001005001005010007
1 226.526 001005001005010007 35089.95 012005000017015012
1 35089.95 012005000017015012 35089.95 012005000017015012
1 35089.95 012005000017015012 226.526 001005001005010007
1 226.526 001005001005010007 243.763 012000001005015012
1 243.763 012000001005015012 297.603 012000001019015012
1 297.603 012000001019015012 226.526 001005001005010007
1 226.526 001005001005010007 18586.6 003000001019010012
1 18586.6 003000001019010012 14633.3 003000001019005012
1 14633.3 003000001019005012 226.526 001005001005010007
1 226.526 001005001005010007 543.3065 012000001012015012
1 543.3065 012000001012015012 612.493 012000001012011012
1 612.493 012000001012011012 226.526 001005001005010007
1 226.526 001005001005010007 193.185 012000000012010012
1 193.185 012000000012010012 2737.72339 012000000012010004
1 2737.72339 012000000012010004 2737.72339 012000000012010004
1 2737.72339 012000000012010004 10169.989 012000000012015012
1 10169.989 012000000012015012 3360.06 012000000012015009
1 3360.06 012000000012015009 2737.72339 012000000012010004
1 2737.72339 012000000012010004 402.221 012000000005010012
1 402.221 012000000005010012 402.221 012000000005010012
1 402.221 012000000005010012 2737.72339 012000000012010004
1 2737.72339 012000000012010004 193.185 012000000012010012
1 193.185 012000000012010012 2737.72339 012000000012010004
1 2737.72339 012000000012010004 25046.0 012005000005007007
1 25046.0 012005000005007007 582.542 019005000005007007
1 582.542 019005000005007007 2737.72339 012000000012010004
1 2737.72339 012000000012010004 30080.8 012000000005015012
1 30080.8 012000000005015012 437.218 012000000005005012
1 437.218 012000000005005012 2737.72339 012000000012010004
1 2737.72339 012000000012010004 13692.4945 012000000012005012
1 13692.4945 012000000012005012 199.657 012004000012005012
1 199.657 012004000012005012 199.657 012004000012005012
1 199.657 012004000012005012 136.832 012000000017010012
1 136.832 012000000017010012 1770.67 012000000017019012
1 1770.67 012000000017019012 199.657 012004000012005012
1 199.657 012004000012005012 193.185 012000000012010012
1 193.185 012000000012010012 388.62 010000000012010012
1 388.62 010000000012010012 199.657 012004000012005012
1 199.657 012004000012005012 1240.12 012000001012005007
1 1240.12 012000001012005007 515.571 012000001015005007
1 515.571 012000001015005007 199.657 012004000012005012
1 199.657 012004000012005012 31627.0 012004000012010004
1 31627.0 012004000012010004 2886.0115555555553 012004000012010012
1 2886.0115555555553 012004000012010012 199.657 012004000012005012
1 199.657 012004000012005012 19244.6 001000001012015012
1 19244.6 001000001012015012 647.613 001000001012015003
1 647.613 001000001012015003 199.657 012004000012005012
1 199.657 012004000012005012 3220.07 012000001005010003
1 3220.07 012000001005010003 1290.48 028000001005010003
1 1290.48 028000001005010003 199.657 012004000012005012
1 199.657 012004000012005012 3832.2627272727273 012004001012010012
1 3832.2627272727273 012004001012010012 593.463 012004001012004012
1 593.463 012004001012004012 199.657 012004000012005012
1 199.657 012004000012005012 441.05 001005001012010012
1 441.05 001005001012010012 135.273 001005001012001012
1 135.273 001005001012001012 199.657 012004000012005012
1 199.657 012004000012005012 1848.15 012004001012001012
1 1848.15 012004001012001012 615.828 012004001012001001
