Run Fitness1 Solution1 Fitness2 Solution2
1 64486.0 030004009 64486.0 030004009
1 64486.0 030004009 64486.0 030004009
1 64486.0 030004009 64486.0 030004009
1 64486.0 030004009 64486.0 030004009
1 64486.0 030004009 64486.0 030004009
1 64486.0 030004009 64486.0 030004009
1 64486.0 030004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 52855.2 071004006
1 52855.2 071004006 47235.0 083004009
1 47235.0 083004009 47235.0 083004009
1 47235.0 083004009 47235.0 083004009
1 47235.0 083004009 47235.0 083004009
1 47235.0 083004009 47235.0 083004009
1 47235.0 083004009 47235.0 083004009
1 47235.0 083004009 47235.0 083004009
1 47235.0 083004009 47235.0 083004009
1 47235.0 083004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 47570.4 000004017
1 47570.4 000004017 47570.4 000004017
1 47570.4 000004017 47570.4 000004017
1 47570.4 000004017 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
1 43743.0 000004009 43743.0 000004009
